,name,link,state_year,unique_id
3787,Om Prakash Rajbhar,https://myneta.info/uttarpradesh2022/candidate.php?candidate_id=4247,uttarpradesh2022,uttarpradesh2022_4247
3788,Gaurav Kumar,https://myneta.info/uttarpradesh2022/candidate.php?candidate_id=3146,uttarpradesh2022,uttarpradesh2022_3146
3789,Om Prakash,https://myneta.info/uttarpradesh2022/candidate.php?candidate_id=4553,uttarpradesh2022,uttarpradesh2022_4553
3790,Suman Kanjilal,https://myneta.info/WestBengal2021/candidate.php?candidate_id=788,WestBengal2021,WestBengal2021_788
3791,Rafiqur Rahaman,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1482,WestBengal2021,WestBengal2021_1482
3792,Sukanta Kumar Paul,https://myneta.info/WestBengal2021/candidate.php?candidate_id=476,WestBengal2021,WestBengal2021_476
3793,Madhusudan Bag,https://myneta.info/WestBengal2021/candidate.php?candidate_id=535,WestBengal2021,WestBengal2021_535
3794,Agnimitra Paul,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1865,WestBengal2021,WestBengal2021_1865
3795,Moloy Ghatak,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1869,WestBengal2021,WestBengal2021_1869
3796,Narayan Goswami,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1476,WestBengal2021,WestBengal2021_1476
3797,Abhedananda Thander,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1588,WestBengal2021,WestBengal2021_1588
3798,Abdur Rahim Quazi,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1452,WestBengal2021,WestBengal2021_1452
3799,Biswajit Das,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1419,WestBengal2021,WestBengal2021_1419
3800,Sushanta Mahato,https://myneta.info/WestBengal2021/candidate.php?candidate_id=92,WestBengal2021,WestBengal2021_92
3801,Arunava Sen (Raja),https://myneta.info/WestBengal2021/candidate.php?candidate_id=439,WestBengal2021,WestBengal2021_439
3802,Subrata Maitra (Kanchan),https://myneta.info/WestBengal2021/candidate.php?candidate_id=1952,WestBengal2021,WestBengal2021_1952
3803,Chandana Sarkar,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1923,WestBengal2021,WestBengal2021_1923
3804,Manoranjan Bapari,https://myneta.info/WestBengal2021/candidate.php?candidate_id=745,WestBengal2021,WestBengal2021_745
3805,Baneswar Mahato,https://myneta.info/WestBengal2021/candidate.php?candidate_id=192,WestBengal2021,WestBengal2021_192
3806,Rana Chatterjee,https://myneta.info/WestBengal2021/candidate.php?candidate_id=882,WestBengal2021,WestBengal2021_882
3807,Subrata Mukherjee,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1823,WestBengal2021,WestBengal2021_1823
3808,Ashok Kumar Lahiri,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1669,WestBengal2021,WestBengal2021_1669
3809,Rajib Lochan Saren,https://myneta.info/WestBengal2021/candidate.php?candidate_id=188,WestBengal2021,WestBengal2021_188
3810,Swapan Majumder,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1438,WestBengal2021,WestBengal2021_1438
3811,Ashok Kirtania,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1430,WestBengal2021,WestBengal2021_1430
3812,Niladri Sekhar Dana,https://myneta.info/WestBengal2021/candidate.php?candidate_id=334,WestBengal2021,WestBengal2021_334
3813,Bidhan Upadhyay,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1877,WestBengal2021,WestBengal2021_1877
3814,Tapas Roy,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1115,WestBengal2021,WestBengal2021_1115
3815,Chiranjeet Chakrabarti,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1167,WestBengal2021,WestBengal2021_1167
3816,Khokan Das,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1255,WestBengal2021,WestBengal2021_1255
3817,Nisith Kumar Malik,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1263,WestBengal2021,WestBengal2021_1263
3818,Alok Mukherjee,https://myneta.info/WestBengal2021/candidate.php?candidate_id=350,WestBengal2021,WestBengal2021_350
3819,Raju Chakraborty (Raj),https://myneta.info/WestBengal2021/candidate.php?candidate_id=1535,WestBengal2021,WestBengal2021_1535
3820,Biman Banerjee,https://myneta.info/WestBengal2021/candidate.php?candidate_id=461,WestBengal2021,WestBengal2021_461
3821,Bivas Sardar (Vobo),https://myneta.info/WestBengal2021/candidate.php?candidate_id=434,WestBengal2021,WestBengal2021_434
3822,Shyamal Mondal,https://myneta.info/WestBengal2021/candidate.php?candidate_id=450,WestBengal2021,WestBengal2021_450
3823,Dr. Saptarshi Banerjee,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1193,WestBengal2021,WestBengal2021_1193
3824,Rafikul Islam Mondal,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1197,WestBengal2021,WestBengal2021_1197
3825,Partha Chatterjee,https://myneta.info/WestBengal2021/candidate.php?candidate_id=663,WestBengal2021,WestBengal2021_663
3826,Ratna Chatterjee,https://myneta.info/WestBengal2021/candidate.php?candidate_id=948,WestBengal2021,WestBengal2021_948
3827,Hasanuzzaman Sk,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1949,WestBengal2021,WestBengal2021_1949
3828,Paresh Paul,https://myneta.info/WestBengal2021/candidate.php?candidate_id=2014,WestBengal2021,WestBengal2021_2014
3829,Sobhandeb Chattopadhyay,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1802,WestBengal2021,WestBengal2021_1802
3830,Rabindra Nath Maity,https://myneta.info/WestBengal2021/candidate.php?candidate_id=137,WestBengal2021,WestBengal2021_137
3831,Idris Ali,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1778,WestBengal2021,WestBengal2021_1778
3832,Md. Nawsad Siddique,https://myneta.info/WestBengal2021/candidate.php?candidate_id=692,WestBengal2021,WestBengal2021_692
3833,Humayun Kabir,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1991,WestBengal2021,WestBengal2021_1991
3834,Adhikari Mangobinda,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1556,WestBengal2021,WestBengal2021_1556
3835,Pawan Kumar Singh,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1506,WestBengal2021,WestBengal2021_1506
3836,Sujit Bose,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1139,WestBengal2021,WestBengal2021_1139
3837,Subodh Adhikary,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1491,WestBengal2021,WestBengal2021_1491
3838,Debnath Hansda,https://myneta.info/WestBengal2021/candidate.php?candidate_id=184,WestBengal2021,WestBengal2021_184
3839,Tanmay Ghosh (Bumba),https://myneta.info/WestBengal2021/candidate.php?candidate_id=353,WestBengal2021,WestBengal2021_353
3840,Dilip Mondal,https://myneta.info/WestBengal2021/candidate.php?candidate_id=419,WestBengal2021,WestBengal2021_419
3841,Chandra Nath Sinha,https://myneta.info/WestBengal2021/candidate.php?candidate_id=2064,WestBengal2021,WestBengal2021_2064
3842,Ashok Kumar Deb,https://myneta.info/WestBengal2021/candidate.php?candidate_id=897,WestBengal2021,WestBengal2021_897
3843,Jiban Krishna Saha,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1933,WestBengal2021,WestBengal2021_1933
3844,Paresh Ram Das,https://myneta.info/WestBengal2021/candidate.php?candidate_id=427,WestBengal2021,WestBengal2021_427
3845,Saokat Molla,https://myneta.info/WestBengal2021/candidate.php?candidate_id=463,WestBengal2021,WestBengal2021_463
3846,Bankim Chandra Ghosh,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1079,WestBengal2021,WestBengal2021_1079
3847,Azad Minhajul Arfin,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1273,WestBengal2021,WestBengal2021_1273
3848,Arindam Guin (Bubai),https://myneta.info/WestBengal2021/candidate.php?candidate_id=718,WestBengal2021,WestBengal2021_718
3849,Nihar Ranjan Ghosh,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1703,WestBengal2021,WestBengal2021_1703
3850,Indranil Sen,https://myneta.info/WestBengal2021/candidate.php?candidate_id=755,WestBengal2021,WestBengal2021_755
3851,Soham Chakraborty,https://myneta.info/WestBengal2021/candidate.php?candidate_id=319,WestBengal2021,WestBengal2021_319
3852,Swati Khandoker,https://myneta.info/WestBengal2021/candidate.php?candidate_id=676,WestBengal2021,WestBengal2021_676
3853,Arup Dhara,https://myneta.info/WestBengal2021/candidate.php?candidate_id=330,WestBengal2021,WestBengal2021_330
3854,Rukbanur Rahman,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1395,WestBengal2021,WestBengal2021_1395
3855,Satyanarayan Mukhopadhyay,https://myneta.info/WestBengal2021/candidate.php?candidate_id=110,WestBengal2021,WestBengal2021_110
3856,Hamidul Rahaman,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1265,WestBengal2021,WestBengal2021_1265
3857,Bandyopadhyay Nayna,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1995,WestBengal2021,WestBengal2021_1995
3858,Asit Mazumder (Tapan),https://myneta.info/WestBengal2021/candidate.php?candidate_id=773,WestBengal2021,WestBengal2021_773
3859,Nikhil Ranjan Dey,https://myneta.info/WestBengal2021/candidate.php?candidate_id=962,WestBengal2021,WestBengal2021_962
3860,Sukumar Roy,https://myneta.info/WestBengal2021/candidate.php?candidate_id=966,WestBengal2021,WestBengal2021_966
3861,Sikha Chatterjee,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1208,WestBengal2021,WestBengal2021_1208
3862,Bikram Chandra Pradhan,https://myneta.info/WestBengal2021/candidate.php?candidate_id=61,WestBengal2021,WestBengal2021_61
3863,Neeraj Tamang Zimba,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1342,WestBengal2021,WestBengal2021_1342
3864,Mamata Bhunia,https://myneta.info/WestBengal2021/candidate.php?candidate_id=326,WestBengal2021,WestBengal2021_326
3865,Humayun Kabir,https://myneta.info/WestBengal2021/candidate.php?candidate_id=282,WestBengal2021,WestBengal2021_282
3866,Rahima Mondal,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1171,WestBengal2021,WestBengal2021_1171
3867,Asima Patra,https://myneta.info/WestBengal2021/candidate.php?candidate_id=432,WestBengal2021,WestBengal2021_432
3868,Bishnu Pada Ray,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1039,WestBengal2021,WestBengal2021_1039
3869,Pannalal Halder,https://myneta.info/WestBengal2021/candidate.php?candidate_id=407,WestBengal2021,WestBengal2021_407
3870,Nisith Pramanik,https://myneta.info/WestBengal2021/candidate.php?candidate_id=580,WestBengal2021,WestBengal2021_580
3871,Kalyan Ghosh,https://myneta.info/WestBengal2021/candidate.php?candidate_id=815,WestBengal2021,WestBengal2021_815
3872,Jafikul Islam,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1974,WestBengal2021,WestBengal2021_1974
3873,Anup Kumar Saha,https://myneta.info/WestBengal2021/candidate.php?candidate_id=2049,WestBengal2021,WestBengal2021_2049
3874,Brtyabrata Basu,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1124,WestBengal2021,WestBengal2021_1124
3875,Chandrima Bhattacharya,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1545,WestBengal2021,WestBengal2021_1545
3876,Lakshman Chandra Ghorui,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1849,WestBengal2021,WestBengal2021_1849
3877,Pradip Mazumdar,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1840,WestBengal2021,WestBengal2021_1840
3878,Tarun Kumar Maity,https://myneta.info/WestBengal2021/candidate.php?candidate_id=239,WestBengal2021,WestBengal2021_239
3879,Sreerupa Mitra Chaudhury(Nirbhoy Didi),https://myneta.info/WestBengal2021/candidate.php?candidate_id=1896,WestBengal2021,WestBengal2021_1896
3880,Swarna Kamal Saha,https://myneta.info/WestBengal2021/candidate.php?candidate_id=2008,WestBengal2021,WestBengal2021_2008
3881,Dipak Barman,https://myneta.info/WestBengal2021/candidate.php?candidate_id=784,WestBengal2021,WestBengal2021_784
3882,Sankar Kumar Naskar,https://myneta.info/WestBengal2021/candidate.php?candidate_id=436,WestBengal2021,WestBengal2021_436
3883,Manirul Islam,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1728,WestBengal2021,WestBengal2021_1728
3884,Subrata Thakur,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1447,WestBengal2021,WestBengal2021_1447
3885,Nepal Ghorui,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1592,WestBengal2021,WestBengal2021_1592
3886,Satyendra Nath Ray,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1678,WestBengal2021,WestBengal2021_1678
3887,Uttara Singha Hazra,https://myneta.info/WestBengal2021/candidate.php?candidate_id=78,WestBengal2021,WestBengal2021_78
3888,Chinmoy Deb Barman,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1698,WestBengal2021,WestBengal2021_1698
3889,Sital Kapat,https://myneta.info/WestBengal2021/candidate.php?candidate_id=329,WestBengal2021,WestBengal2021_329
3890,Md. Ghulam Rabbani,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1270,WestBengal2021,WestBengal2021_1270
3891,Biswanath Karak,https://myneta.info/WestBengal2021/candidate.php?candidate_id=568,WestBengal2021,WestBengal2021_568
3892,Dr. Khagendra Nath Mahata,https://myneta.info/WestBengal2021/candidate.php?candidate_id=152,WestBengal2021,WestBengal2021_152
3893,Jayanta Naskar,https://myneta.info/WestBengal2021/candidate.php?candidate_id=126,WestBengal2021,WestBengal2021_126
3894,Joyel Murmu,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1689,WestBengal2021,WestBengal2021_1689
3895,Jyoti Priya Mallick,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1464,WestBengal2021,WestBengal2021_1464
3896,Tapasi Mondal,https://myneta.info/WestBengal2021/candidate.php?candidate_id=364,WestBengal2021,WestBengal2021_364
3897,Dr. Asok Kumar Chattopadhyay,https://myneta.info/WestBengal2021/candidate.php?candidate_id=2093,WestBengal2021,WestBengal2021_2093
3898,Niamot Sheikh,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1962,WestBengal2021,WestBengal2021_1962
3899,Asim Kumar Sarkar,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1090,WestBengal2021,WestBengal2021_1090
3900,Dr. Karabi Manna,https://myneta.info/WestBengal2021/candidate.php?candidate_id=440,WestBengal2021,WestBengal2021_440
3901,Biplab Mitra,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1681,WestBengal2021,WestBengal2021_1681
3902,Tajmul Hossain,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1709,WestBengal2021,WestBengal2021_1709
3903,Islam Sk Nurul (Haji),https://myneta.info/WestBengal2021/candidate.php?candidate_id=1180,WestBengal2021,WestBengal2021_1180
3904,Satyajit Barman,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1631,WestBengal2021,WestBengal2021_1631
3905,Debes Mandal,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1205,WestBengal2021,WestBengal2021_1205
3906,Nandita Chowdhury,https://myneta.info/WestBengal2021/candidate.php?candidate_id=513,WestBengal2021,WestBengal2021_513
3907,Arup Roy,https://myneta.info/WestBengal2021/candidate.php?candidate_id=511,WestBengal2021,WestBengal2021_511
3908,Gautam Chowdhuri,https://myneta.info/WestBengal2021/candidate.php?candidate_id=510,WestBengal2021,WestBengal2021_510
3909,Nirmal Kumar Dhara,https://myneta.info/WestBengal2021/candidate.php?candidate_id=359,WestBengal2021,WestBengal2021_359
3910,Abdul Karim Chowdhary,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1267,WestBengal2021,WestBengal2021_1267
3911,Mosaraf Hussen,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1653,WestBengal2021,WestBengal2021_1653
3912,Debabrata Majumdar (Malay),https://myneta.info/WestBengal2021/candidate.php?candidate_id=710,WestBengal2021,WestBengal2021_710
3913,Sitanath Ghosh,https://myneta.info/WestBengal2021/candidate.php?candidate_id=421,WestBengal2021,WestBengal2021_421
3914,Somenath Shyam Ichini,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1513,WestBengal2021,WestBengal2021_1513
3915,Abdur Razzak,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1984,WestBengal2021,WestBengal2021_1984
3916,Dr. Pradip Kumar Barma,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1001,WestBengal2021,WestBengal2021_1001
3917,Alok Kumar Majhi,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1234,WestBengal2021,WestBengal2021_1234
3918,Hareram Singh,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1858,WestBengal2021,WestBengal2021_1858
3919,Snehasis Chakraborty,https://myneta.info/WestBengal2021/candidate.php?candidate_id=422,WestBengal2021,WestBengal2021_422
3920,Jakir Hossain,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1744,WestBengal2021,WestBengal2021_1744
3921,Biswanath Das,https://myneta.info/WestBengal2021/candidate.php?candidate_id=457,WestBengal2021,WestBengal2021_457
3922,Birbaha Hansda,https://myneta.info/WestBengal2021/candidate.php?candidate_id=158,WestBengal2021,WestBengal2021_158
3923,Vivek Gupta,https://myneta.info/WestBengal2021/candidate.php?candidate_id=2026,WestBengal2021,WestBengal2021_2026
3924,Nara Hari Mahato,https://myneta.info/WestBengal2021/candidate.php?candidate_id=201,WestBengal2021,WestBengal2021_201
3925,Manturam Pakhira,https://myneta.info/WestBengal2021/candidate.php?candidate_id=257,WestBengal2021,WestBengal2021_257
3926,Bishal Lama,https://myneta.info/WestBengal2021/candidate.php?candidate_id=757,WestBengal2021,WestBengal2021_757
3927,Soumen Roy,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1632,WestBengal2021,WestBengal2021_1632
3928,Nasiruddin Ahamed (Lal),https://myneta.info/WestBengal2021/candidate.php?candidate_id=1315,WestBengal2021,WestBengal2021_1315
3929,Ruden Sada Lepcha,https://myneta.info/WestBengal2021/candidate.php?candidate_id=991,WestBengal2021,WestBengal2021_991
3930,Deboprasad Bag (Poltu),https://myneta.info/WestBengal2021/candidate.php?candidate_id=1243,WestBengal2021,WestBengal2021_1243
3931,Ambika Roy,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1085,WestBengal2021,WestBengal2021_1085
3932,Madan Mitra,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1109,WestBengal2021,WestBengal2021_1109
3933,Apurba Sarkar (David),https://myneta.info/WestBengal2021/candidate.php?candidate_id=1936,WestBengal2021,WestBengal2021_1936
3934,Arup Kumar Das,https://myneta.info/WestBengal2021/candidate.php?candidate_id=141,WestBengal2021,WestBengal2021_141
3935,Sumita Sinha,https://myneta.info/WestBengal2021/candidate.php?candidate_id=135,WestBengal2021,WestBengal2021_135
3936,Goutam Paul,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1624,WestBengal2021,WestBengal2021_1624
3937,Bimalendu Sinha Roy,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1299,WestBengal2021,WestBengal2021_1299
3938,Ahmed Javed Khan,https://myneta.info/WestBengal2021/candidate.php?candidate_id=703,WestBengal2021,WestBengal2021_703
3939,Kamalakanta Hansda,https://myneta.info/WestBengal2021/candidate.php?candidate_id=221,WestBengal2021,WestBengal2021_221
3940,Atin Ghosh,https://myneta.info/WestBengal2021/candidate.php?candidate_id=2045,WestBengal2021,WestBengal2021_2045
3941,Harakali Protiher,https://myneta.info/WestBengal2021/candidate.php?candidate_id=357,WestBengal2021,WestBengal2021_357
3942,Rabindranath Chatterjee,https://myneta.info/WestBengal2021/candidate.php?candidate_id=1573,WestBengal2021,WestBengal2021_1573
